__label__0 "message some text missing sender name missing number missing sent date missing missing u a lot thats y everything is missing sent via"
__label__0 "his frens go then he in lor not alone wif my mum n sis lor"
__label__0 "photoshop makes my computer shut down"
__label__0 "oh right ok i make sure that i do loads of work during the day got a really nasty cough today and is dry n shot so that should really help it"
__label__1 "mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to 1st 5free increments help08718728876"
__label__0 "wen ur lovable bcums angry wid u dnt take it seriously coz being angry is d most childish n true way of showing deep affection care n luv kettoda manda have nice day da"
__label__0 "finally the match heading towards draw as your prediction"
__label__0 "yes that will be fine love you be safe"
__label__0 "hiya sorry did hav signal i have seen or heard from and neither has which is unusual in itself i put on the case and get him to sort it out hugs and snogs"
__label__0 "pete is this your phone still its jenny from college and are you up to now"
__label__0 "i take it the post has come then you must have 1000s of texts now happy reading my one from wiv hello caroline at the end is my favourite bless him"
__label__0 "only if you promise your getting out as soon as you can and you text me in the morning to let me know you made it in ok"
__label__0 "hey congrats 2u2 id luv 2 but ive had 2 go home"
__label__1 "gsoh good with spam the ladies u could b a male gigolo 2 join the uk fastest growing mens club reply oncall mjzgroup reply stop msg"
__label__0 "wait lt gt min"
__label__0 "wiskey brandy rum gin beer vodka scotch shampain wine kudi yarasu dhina vaazhthukkal"
__label__0 "oi when you gon na ring"
__label__0 "same to u"
__label__0 "waaaat lololo ok next time then"
__label__0 "give her once i have it plus she said grinule greet you whenever we speak"
__label__0 "do not b late love mum"
__label__0 "i can make lasagna for you vodka"
__label__1 "fantasy football is back on your tv go to sky gamestar on sky active and play dream team scoring starts on saturday so register now sky opt out to 88088"
__label__0 "will you like to be spoiled"
__label__1 "eerie nokia tones 4u rply tone title to 8007 eg tone dracula to 8007 titles ghost addamsfa munsters exorcist twilight pobox36504w45wq 150p"
__label__0 "good morning princess how are you"
__label__0 "in work now going have in few min"
__label__0 "speaking of does he have any cash yet"
__label__0 "its good to hear from you"
__label__0 "i am not sure about night menu i know only about noon menu"
__label__0 "going to join tomorrow"
__label__0 "happy or sad one thing about past its no more good morning"
__label__0 "send me yetty number pls"
__label__0 "hi dude hw r u da realy mising u today"
__label__0 "the whole car appreciated the last two dad and are having a map reading semi argument but apart from that things are going p"
__label__0 "but i on a diet and i ate 1 too many slices of pizza yesterday ugh i always on a diet"
__label__0 "i will come tomorrow di"
__label__0 "then u ask darren go n pick u lor but i oso sian tmr haf 2 meet lect"
__label__1 "your chance to be on a reality fantasy show call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call"
__label__0 "honeybee said i d sweetest in d world god laughed amp said wait u havnt met d person reading this msg moral even god can crack jokes"
__label__0 "sorry i call later in meeting"
__label__0 "huh so fast dat means u havent finished painting"
__label__1 "freemsg you have been awarded a free mini digital camera just reply snap to collect your prize quizclub opt out stop sp rwm"
__label__0 "i borrow ur bag ok"
__label__0 "me too mark is taking forever to pick up my prescription and the pain is coming back"
__label__1 "hmv bonus special 500 pounds of genuine hmv vouchers to be won just answer 4 easy questions play now send hmv to 86688 more info"
__label__0 "its ok chikku and its my 1 of favourite song"
__label__1 "hi this is amy we will be sending you a free phone number in a couple of days which will give you an access to all the adult parties"
__label__0 "ok then i will come to ur home after half an hour"
__label__0 "im good i have been thinking about you"
__label__0 "watching tv now i got new job"
__label__0 "hiya do u like the hlday pics looked horrible in them so took mo out hows the camp amrca thing speak soon serena"
__label__0 "good afternoon my love any job prospects are you missing me what do you do are you being lazy and bleak hmmm or happy and filled with my love"
__label__0 "i thinking that chennai forgot to come for auction"
__label__0 "where are you what are you doing are yuou working on getting the pc to your mom did you find a spot that it would work i need you"
__label__0 "i got lt gt any way i could pick up"
__label__1 "congrats 2 mobile 3g videophones r yours call 09061744553 now videochat wid ur mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm"
__label__0 "sounds like a plan cardiff is still here and still cold i sitting on the radiator"
__label__0 "yeah do go to bed i be back before midnight"
__label__0 "sorry was at the grocers"
__label__0 "ü give me some time to walk there"
__label__0 "hello they are going to the village pub at 8 so either come here or there accordingly ok"
__label__0 "can ü call me at to make sure dat i woken up"
__label__0 "ü collecting ur laptop then going to configure da settings izzit"
__label__1 "am new 2 club dont fink we met yet will b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x lkpobox177hp51fl"
__label__0 "on ma way to school can you pls send me ashley number"
__label__0 "tell my bad character which u dnt lik in me i try to change in lt gt i ll add tat 2 my new year resolution waiting for ur frank good morning"
__label__0 "hui xin is in da lib"
__label__0 "lol ok your forgiven"
__label__0 "cramps stopped going back to sleep"
__label__0 "and smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you grins"
__label__0 "fuck cedar key and fuck her come over anyway tho"
__label__1 "you won tkts to the euro2004 cup final or cash to collect call 09058099801 b4190604 pobox 7876150ppm"
__label__0 "it doesnt make sense to take it there unless its free if you need to know more"
__label__0 "sorry da i was thought of calling you lot of times lil will call you at noon"
__label__1 "dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call 08704439680 when booking quote 1st class x 2"
__label__1 "urgent your mobile number has been awarded with a bonus caller prize call 09058095201 from land line valid 12hrs only"
__label__0 "ok but i finish at 6"
__label__0 "dhoni have luck to win some big we will win"
__label__0 "storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello it d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moral one can 4get d name of a person bt not his girlfrnd g o o d n i g h t"
__label__1 "urgent we are trying to contact todays draw shows that you have won a prize guaranteed call 09066358361 from land line claim y87 valid 12hrs only"
__label__0 "i want to send something that can sell fast lt gt k is not easy money"
__label__0 "kind of took it to garage centre part of exhaust needs replacing part ordered n taking it to be fixed tomo morning"
__label__0 "ugh got ta drive back to sd from la my butt is sore"
__label__0 "hey u still at the gym"
